[-0.2831311  2.1485877  0.5891931 -0.2383183  2.583556 ],[ 1.0338421   0.38099313 -0.35715565 -0.3039723   0.05659967],[ 1.1053143   0.25029728 -0.27222413 -0.21713457  0.07215814],[-0.34517086 -0.04096954  0.22044802  0.6771614  -0.2822566 ],[ 0.92832536  0.31381303 -0.2796471  -0.10752659  0.41907227],[ 0.9585237   0.19025145 -0.2715698  -0.25117633 -0.00902371],[ 0.57980585 -0.04349827  0.54176646  0.940271    0.18898007],[ 0.03833307 -0.21755224  1.2007828  -0.0108345  -0.22835945],[ 0.948595   -0.09123978 -0.21471742 -0.20074439 -0.13998252],[-0.22224744  1.3838505   1.4015212  -0.15560555  1.7810482 ],[-0.23998463  1.757526    0.9636707  -0.14794962  2.2291234 ],[ 0.3909208  -0.338365    1.0138694   1.3165063  -0.10820001],[ 0.96906763  0.70063734 -0.2299515  -0.13624339  0.7170726 ],[-0.27513534 -0.11403171  0.41314033  0.9821361  -0.34598136],[-0.18596639  1.1218191   0.8609477  -0.31180397  1.598137  ],[-0.30489624 -0.3482058   0.8658825   1.6940886  -0.215689  ],[ 1.1278577   0.5605007  -0.3787814  -0.32909146 -0.01097037],[ 0.9958941   0.21410616 -0.26072544 -0.2761346  -0.01358239],[ 1.0285443   0.2067872  -0.25099355 -0.11838472  0.39436787],[-0.245072   -0.40063933  0.97076434  1.7348441  -0.14512351],[ 0.84270495  0.3639209  -0.35357413 -0.15234168  0.23313597],[ 0.36939156 -0.49795     1.320852    1.4960268  -0.26796827],[-0.31760728  0.37108925  0.14764571  0.49322787 -0.10654383],[ 0.9595204   0.18243182 -0.19733043 -0.05081983  0.10765018],[0.79952705 0.43554312 0.352816   0.5785802  0.3181617 ],[-0.34289834 -0.33282468  0.75570047  1.6558071  -0.08336157],[-0.27683657 -0.141353    0.13841127  0.8517197  -0.3701792 ],[-0.09331971  0.22872362  1.2898577  -0.13483547  0.00881056],[-0.30427352 -0.31163692  0.43559116  1.3413925  -0.3398037 ],[ 0.90226644  0.82284534 -0.26497015 -0.12175874  0.5295956 ]
[ 0.9253531   0.26972422 -0.25193173 -0.23816349 -0.12952253],[-0.32257155  0.6413889   1.0000124   0.16645811  1.2235754 ],[-0.32184982 -0.20853566  0.94742125  0.65127534 -0.15457933],[-0.32037523  1.2626055   1.1105614  -0.05490164  2.0989678 ],[ 1.0027955   0.679856   -0.26183447 -0.1430968   0.573174  ],[-0.12053327 -0.49664444  1.029829    2.0614223  -0.274638  ],[-0.03625291 -0.28239295  0.75308436  1.3405805  -0.1546325 ],[ 0.9253486   0.81713057 -0.27512854 -0.11598638  0.27846152],[ 0.96355426 -0.03700724 -0.24196236 -0.32756922 -0.29436335],[ 0.7450709   0.47887743 -0.16340406 -0.11565116  0.07960425]
[ 0.7996017   0.50889826 -0.23528875 -0.10538265  0.05238196],[ 0.8167358   0.26150933 -0.31786978 -0.34377635 -0.11008229],[ 0.7750791   0.39738375 -0.32340544 -0.24607082 -0.08687545],[-0.2828929  -0.03986379  0.6322596   0.49891376 -0.14949852],[ 0.9144246  -0.04748506 -0.00843589  0.04095225 -0.02562473],[ 0.79825455  0.15759635 -0.3057861  -0.30083346 -0.13627817],[-0.35966638 -0.41715893  1.1262515   1.7736163  -0.09628833],[ 0.6444463   0.4529169  -0.22895579 -0.23645253  0.04888546],[-0.36561653  1.2645792   1.7450107  -0.17045298  2.0416093 ],[0.48902968 0.15946192 0.24689688 0.49798465 0.12429976],[ 0.09563641 -0.3594164   0.71421707  1.2461376  -0.14986359],[-0.3231224  -0.10465025  0.5154375   1.0235205  -0.31577843],[ 0.7706233   0.67739636 -0.2506932  -0.17791292  0.53280646],[ 0.6696373   0.75657374 -0.26774424 -0.08964029  0.545694  ],[-0.33356002 -0.4034162   1.2289455   1.8701406  -0.2242341 ],[ 0.63471246 -0.03670113  0.37894425  0.34192413 -0.02849095],[ 0.77605474  0.4968255  -0.22643735 -0.22040157  0.17656517],[ 0.23324943 -0.30992034  0.63424015  1.1907601  -0.11395746],[-0.35072434 -0.27466157  0.73952866  1.3568813  -0.32037786],[ 0.6150552   0.6967224  -0.17214258 -0.10247616  0.44155917],[-0.3663165   1.992331    1.0832534  -0.27627507  2.8071897 ],[ 0.83237     0.5107692  -0.30736798 -0.28359988  0.03778322],[ 0.04268197 -0.5286419   1.3889017   1.549663   -0.27704573],[-0.4790671   1.7329555   1.4840473  -0.30799222  2.7784908 ],[ 0.58745295  0.28807822  0.16332689  0.22854118 -0.00552001],[-0.34788156 -0.17424811  0.8216332   1.1914022  -0.2801702 ],[ 0.71948534 -0.04714835 -0.2000838  -0.17380741 -0.16071934],[ 0.45323092 -0.14434135  0.48842424  0.722902   -0.0527767 ],[ 0.56075096  0.88539815 -0.2428274  -0.0657251   0.6874721 ],[ 0.8087564   0.43640348 -0.2235284  -0.08631919  0.50121313]
[-0.35435614 -0.45209345  0.661789    1.8337674  -0.4462111 ],[ 0.8187642   0.82324183 -0.2641318  -0.13073096  0.54233414],[ 0.2433213 -0.5469951  1.1787914  1.8151902 -0.2910515],[-0.05427498 -0.23583929  0.8402682   0.32377622 -0.26262167],[ 0.9262994   0.503283   -0.30339354 -0.24500397  0.20193781],[ 0.9514154  -0.02328382 -0.27313435 -0.3934341  -0.10423244],[-0.35831454 -0.18224779  0.3070042   1.1748496  -0.42006207],[ 0.9589055   0.29552966 -0.15117076 -0.0393391   0.36407623],[ 0.83277106  0.8187542  -0.19972423 -0.06093306  0.44208482],"[ 1.0150545e+00  3.5482216e-01 -3.1859794e-01 -3.7927902e-01
  1.8551946e-05]",[ 0.90576017  0.13056102 -0.24646315 -0.23148917 -0.05665606],[-0.2322303   0.06935983  1.1041381  -0.05131565  0.24556106],[-0.26224908 -0.13709551  0.22802857  0.86278224 -0.31055376],[-0.3780975  -0.49765673  0.8033677   1.8917514  -0.41412607],[ 0.9859728   0.33460635 -0.2155687  -0.14408158  0.44204754],[-0.18575029  0.26313898  1.4698579  -0.00519888  0.7279086 ],[ 0.8948697   0.2392623  -0.22836106 -0.08951428  0.3285245 ],[-0.14456947  0.13066116  1.0674614  -0.02516487 -0.02858302],[ 0.84731066  0.51463956 -0.29769763 -0.12696467  0.10252981],[ 0.68641275  0.91433257 -0.17610998  0.07683674  0.61667645],[-0.3505272  -0.51589525  1.1517388   2.2519653  -0.2784378 ],[ 0.97930694  0.28193626 -0.08239476  0.09252752  0.31184196],[ 0.8686281   0.3280211  -0.20971595 -0.09495091  0.27116585],[ 0.71590126  0.38939133 -0.1395433  -0.00317279  0.29787877],[ 0.37979743 -0.19050436  0.5730229   1.4624681  -0.06557353],[ 0.7541632   0.32297772 -0.30255634 -0.23416682 -0.0171649 ],[-0.19185631  0.57841927  1.1645652  -0.04564573  0.513054  ],[-0.35327727  1.2291276   1.3753133  -0.18040864  1.8605523 ],[-0.33651018  1.5980222   1.2761555  -0.06159633  2.5856984 ],[-0.18340676  1.1099961   0.58945674 -0.21475859  1.6363674 ]
[ 0.78490114  0.24348444 -0.21912372 -0.26165128 -0.01794051],[-0.26125884  1.066106    1.0764037  -0.17581555  1.6377294 ],[ 0.6067066   0.2847114  -0.16014193 -0.13847384  0.16359133],[-0.40172487 -0.40452734  0.64663005  1.869071   -0.38621622],[ 0.51398855  0.59834826 -0.14829613 -0.00120092  0.34360185],[-0.26977718 -0.4791916   1.0431675   2.0014768  -0.31376407],[ 0.9479945   0.5104932  -0.17184798 -0.05620352  0.19124119],[-0.37827978  1.0940052   1.5684465  -0.09266001  1.7135178 ],[ 0.5573552  -0.14044137  0.5006834   1.2058309  -0.11539774],[ 0.41525862 -0.41196     1.0195652   1.633183   -0.28279307],[ 0.75388503  0.6311086  -0.24630776 -0.10985118  0.2812538 ],[-0.17483754 -0.03689926  0.94606733  0.20247412 -0.07534458],[-0.25149706 -0.05778776  0.4502434   0.51957905 -0.14357272],[-0.37572053 -0.2028406   0.34735504  1.3336103  -0.4159429 ],[-0.34113142  0.9551871   1.0809995  -0.2531352   1.6266091 ],[-0.42250308  1.736318    0.8362462  -0.18461072  2.4964452 ],[-0.03480211 -0.5150913   1.1678336   1.9185444  -0.40782335],[ 0.9735542   0.4592515  -0.36926714 -0.30251536 -0.02577728],[ 0.590016    0.347648   -0.1988498  -0.26864478  0.21060875],[ 0.8916549  -0.04637219  0.2345081   0.20950514 -0.09940155],[ 0.7196478   0.3509019  -0.3231635  -0.16175334  0.08940737],[-0.25688156  0.5036343   1.7307935  -0.05195015  1.0556393 ],[ 0.87487274  0.38050678 -0.189705   -0.0571881   0.06725655],[ 0.913425    0.29033253 -0.24684682 -0.16317408  0.37497282],[ 0.79349715  0.60039425 -0.19468585 -0.13155264  0.573737  ],[ 0.6869292   0.3733234  -0.17482768 -0.08449765  0.18317325],[ 0.95024264  0.24266793 -0.24118075 -0.2072905   0.00657464],[-0.17337881 -0.5142414   1.005715    1.7855239  -0.33290607],[ 0.79557735  0.53114974 -0.3269387  -0.21224715  0.2073805 ],[ 0.7997509   0.13258836 -0.16880453 -0.05060816 -0.00548297]
[ 0.9523261   0.6303339  -0.38858718 -0.328211    0.32848248],[ 0.8239338   0.7579898  -0.2703861  -0.25275046  0.43894765],[ 0.6610139  -0.08673848 -0.09100743 -0.04886076 -0.09485337],[-0.28116706 -0.03379343  0.79091454  0.39991653 -0.05157074],[ 0.21819298 -0.23051487  0.5400845   0.60187244 -0.11258811],[-0.36113325  1.9628086   1.2254404  -0.16859327  2.5620756 ],[ 0.15149587 -0.40108165  0.59809506  1.537939   -0.28380832],[ 1.0170029   0.64225125 -0.34585473 -0.2857946   0.6111413 ],[ 0.40651414 -0.18927088  0.45408523  0.70588905 -0.17595677],[-0.403565   -0.04903737  0.8040734   1.3838162  -0.20136793]
[ 1.0673546  -0.14204678  0.690352    0.88810027 -0.09341122],[ 0.88646823  0.38486248 -0.37261137 -0.2053008   0.37636945],[-0.32682842  1.3010534   0.3338898  -0.3381245   1.655045  ],[-0.23574324 -0.2852946   0.27517492  1.2951156  -0.36809742],[-0.2540092  -0.32110322  0.3591871   1.4316131  -0.34487987],[1.0210811  0.08113717 0.3136884  0.55918187 0.0399492 ],[ 0.9767535   0.45561665 -0.38848072 -0.28640243  0.34534153],[ 0.9015514   0.69418645 -0.34210765 -0.18037848  0.58501375],[-0.25172192 -0.39184058  0.71130896  1.6437083  -0.30358452],[ 1.0260218   0.31605566 -0.40144336 -0.34196103  0.20626467],[-0.2690607   0.9020559   1.209949   -0.18988489  1.0697075 ],[-0.13052367  0.01876251  0.3089743   0.3458115  -0.12294468],[ 1.2356199  -0.08079235 -0.01301546  0.07387447 -0.06593844],[ 0.8100882  -0.42425475  1.0917492   1.4238607  -0.23231359],[-0.21265002 -0.43432128  0.9277147   1.7640997  -0.2945705 ],[-0.27548286 -0.36576715  0.49972707  1.4729829  -0.3177157 ],[ 0.72821313  0.6095045  -0.20382392 -0.01348378  0.5203342 ],[ 0.7617933   0.8116883  -0.25114357 -0.04100719  0.71652514],[ 0.84097147  0.30057326 -0.23579396 -0.16667455  0.37815952],[ 0.92559445 -0.20742552  0.68749267  1.1829265  -0.09188311],[-0.17370534  1.3540227   1.1657349  -0.19397078  1.0876501 ],[-0.28762695 -0.09577709 -0.00570605  0.8498896  -0.31308973],[ 0.9646378   0.16764157 -0.3213658  -0.26780486  0.06200553],[-0.17445359 -0.13411525  0.10698207  0.53500915 -0.26618764],[-0.1342524   0.51067585  1.4908124  -0.0379508   0.60810536],[ 0.9371451   0.224893   -0.31202862 -0.28266644  0.20712541],[-0.3500838   1.9214593   0.6803618  -0.20013182  2.5320003 ],[-0.33799186  1.5314491   1.0656649  -0.20041862  1.6977019 ],[-0.07189581 -0.07811977  0.71978796  0.0458154  -0.15908717],[ 1.03056     0.32420093 -0.30335632 -0.21140145  0.6470857 ]
[ 0.66649616  0.2310508  -0.2959344  -0.23322514 -0.08176362],[ 0.67003834  0.40921575 -0.26345935 -0.3344341   0.05437306],[ 0.28572834  0.50301886 -0.08302552 -0.00700462  0.4788631 ],[ 0.60198265  0.61533767 -0.25278988 -0.09007341  0.22978331],[ 0.7922983  -0.04418158  0.12450938  0.13427237 -0.0666263 ],[-0.49907178  1.3389716   1.7909073  -0.17072618  2.2805414 ],[ 0.51710397 -0.09344732  0.32767376  0.52557653 -0.11874046],[ 0.5486998   0.09936187 -0.22101367 -0.34115723 -0.04954888],[ 0.6382111   0.04964802 -0.2699221  -0.28003183 -0.09812067],[ 0.07827267 -0.31528562  0.5071462   1.5451204  -0.2322583 ],[ 0.6959423   0.28952265 -0.06601583  0.06677886  0.15800516],[ 0.70871466  0.49533308 -0.13922256 -0.03240638  0.20484297],[ 0.4312534   0.4767385  -0.16042788 -0.23727815  0.20131634],[-0.12348791 -0.51913583  1.2370101   1.9878232  -0.4019055 ],[-0.24513449 -0.11571074  1.0054417   0.50429565 -0.12404669],[ 0.71349597  0.499792   -0.27987182 -0.18443076  0.16739866],[ 0.6941199   0.43388    -0.14907733 -0.02676473  0.14766328],[ 0.373361    0.5141064  -0.1133625  -0.10714094  0.48351115],[-0.5264101   1.7864697   1.991584   -0.01400542  2.7843122 ],[ 0.15675023 -0.2782873   0.44485837  1.4628034  -0.2065093 ],[ 0.33289048 -0.16335066  0.47619963  0.7537352  -0.1156442 ],[ 0.6516688   0.2784393  -0.17282546 -0.07382458  0.4195765 ],[-0.414362   -0.22615474  0.4892674   1.386284   -0.3841088 ],[ 0.5795253   0.40453523 -0.16716236 -0.20815983  0.250281  ],[-0.3022977  -0.52441525  1.3849726   2.1100402  -0.33146146],[ 0.6228719   0.39027864 -0.1781843  -0.19054982  0.21511917],[-0.22516929 -0.54347456  1.2286142   1.8755538  -0.33989656],[ 0.43629405  0.5265895  -0.20178294 -0.0522284   0.46885204],[-0.60041344  1.2459307   1.782115   -0.23884599  2.1802943 ],[ 0.59810007  0.7157768  -0.18321748 -0.05338869  0.27036467]
[ 0.75055707  0.46485564 -0.2404461  -0.19073786  0.52924484],[ 0.7456419   0.46315113 -0.23995495 -0.15158723  0.14881407],[-0.32435    -0.19527231  0.51724195  1.2874758  -0.3486821 ],[ 0.6413088   0.3904621  -0.24089497 -0.14454028  0.45188612],[ 0.5316096  -0.13437879  0.32916555  0.9949678  -0.10505289],[ 0.45698225 -0.4909326   1.0315742   1.4310216  -0.3277369 ],[-0.31878102 -0.13545741  0.5353428   1.2414205  -0.33431008],[ 0.80391365 -0.03537678  0.08064277  0.09110849 -0.07829442],[-0.37458137  0.15106721  0.30488387  0.78934103 -0.10610334],[-0.30258864 -0.43829384  1.0275124   1.8301802  -0.28215897],[-0.5026883   1.5463759   1.8318672  -0.09372638  2.5279512 ],[-0.4275465   1.6144966   1.249954   -0.17403181  2.4964151 ],[ 0.70506006 -0.12449887  0.40518674  0.70775384 -0.11402543],[ 0.3993691  -0.34616277  0.6431173   1.4085578  -0.24391542],[ 0.66773033  0.5887674  -0.2459764  -0.23518626  0.5497348 ],[ 0.6342454  -0.01591334 -0.205987   -0.21773922 -0.09377359],[-0.26364043  0.36308914  0.9893595   0.1408753   0.27018556],[ 0.5744682   0.76328325 -0.18061058 -0.18491979  0.77773446],[ 0.8485322   0.6090301  -0.34099844 -0.33994842  0.08457708],[ 0.7126538   0.26645634 -0.18417902 -0.08296195  0.1018538 ],[-0.30798972 -0.45942295  0.9827707   1.7637581  -0.24257173],[ 0.6155186   0.4942205  -0.28300393 -0.1530072   0.40168864],[ 0.33615807  0.5908766  -0.18818867 -0.31449306  0.48189852],[ 0.7264266   0.25105602 -0.32494697 -0.37502375 -0.04370857],[ 0.7012277   0.6704923  -0.24622275 -0.14433454  0.3636509 ],[ 0.3613024 -0.5099185  1.2228086  1.619398  -0.3762711],[ 0.50654465  0.543964   -0.1686798  -0.1389127   0.39188987],[ 0.54593927  0.57515335 -0.17484324 -0.15506917  0.4245007 ],[-0.4018965   1.0148132   1.839589   -0.06582327  1.8453523 ],[ 0.68298495  0.16198781  0.03408015  0.24139817 -0.05577891]
[-0.18766004 -0.5957016   0.7947533   2.3717854  -0.61250025],[ 1.0382259   0.4986603  -0.15296106  0.0431563   0.42007807],[ 0.88780344  0.87584716 -0.30864882 -0.23790978  0.5085173 ],[-0.27216765 -0.1955976   1.0562872   0.4668564  -0.04187156],[ 0.9591495   0.53062195 -0.21239254 -0.04739979  0.3262846 ],[-0.34154272  0.810857    0.52796745 -0.22676723  1.5896801 ],[-0.1343289  -0.1533743   1.1674099   0.72234434 -0.1634361 ],[ 1.0280278   0.6604079  -0.23589718 -0.1814518   0.58733535],[ 0.8060458   0.379468   -0.26429084 -0.26213032 -0.01570733],"[-2.4011357e-01 -3.4726381e-05  1.1336703e+00  5.0457036e-01
  1.7296965e-01]"
[-0.24729851  0.3746158   0.35349602  0.41147295 -0.04474098],[ 0.72814333  0.24140726  0.10714948  0.40821403 -0.0063229 ],[ 0.8373413   0.23962781 -0.20306608 -0.11915356  0.24550863],[-0.28061748 -0.25746274  0.40057668  1.3685375  -0.38901475],[ 0.84221077  0.5362631  -0.32452387 -0.2545909   0.427648  ],[-0.34171623  0.795862    1.0622984  -0.06668768  0.6998844 ],[-0.16229372 -0.03614333  0.72322077  0.24597484 -0.12064151],[ 0.8918325   0.5701422  -0.3432796  -0.28311154  0.4199783 ],[-0.22597806  0.18653989  0.6090208   0.12390295 -0.06690738],[-0.01312961 -0.47794133  0.9527619   1.5666595  -0.3811363 ],[ 0.8473399   0.62873423 -0.23886597 -0.13154316  0.39847344],[-0.27499083 -0.4190708   1.0391146   1.7391652  -0.27715695],[ 0.8807002   0.294895   -0.24313338 -0.18789658  0.55681705],[ 0.67314935  0.51435375 -0.2429884  -0.34867656  0.37931594],[ 0.809351    0.5661587  -0.34442508 -0.2061218   0.31564236],[ 0.4039755  -0.3469911   0.6497737   1.2744825  -0.26223898],[ 0.4564726  -0.29530773  0.5338102   1.2753357  -0.23505874],[ 0.5678254   0.4916471  -0.16712102 -0.11696588  0.5710245 ],[ 0.55198383  0.8941244  -0.2004799  -0.10307379  0.8124687 ],[ 0.879388    0.13456103 -0.3428639  -0.38541886 -0.04786589],[-0.31667995  0.96725506  1.53741    -0.02009402  1.1941985 ],[-0.3321461  -0.33965716  0.6039374   1.5291978  -0.3494871 ],[ 0.7755288  -0.09131324  0.33133873  0.7122611  -0.11657463],[-0.488339    1.8245101   1.5791297  -0.06329343  2.903953  ],[ 0.7648458   0.4370574  -0.3135812  -0.19774939  0.48328894],[ 0.8861619   0.4423884  -0.34427428 -0.3700472   0.2603619 ],[-0.11626103 -0.5155152   0.94814473  1.4591805  -0.31648842],[-0.48941574  1.490526    0.9600998  -0.28064352  2.2898479 ],[ 0.6404379  -0.07785167  0.25644487  0.84037614 -0.09795272],[ 0.68144387 -0.07631854  0.45276096  0.4791863  -0.06375542]
[ 0.5434178   0.61826456 -0.196636   -0.10174547  0.30569005],[-0.24124528  0.17087616  1.1818844   0.39256388  0.01127254],[ 0.9619178  -0.12904216  0.30198875  0.20931551 -0.09380775],[ 0.58827746  0.17867562 -0.29893577 -0.35982206 -0.04922838],[-0.33418    -0.51028675  0.7307642   2.061438   -0.51664615],[ 0.62414753  0.47408375 -0.14616548 -0.03947964  0.18868904],[ 0.70570475 -0.05720476  0.2966699   0.5527004  -0.1124716 ],[ 0.5761665   0.40167126 -0.19364086 -0.22724143  0.25887403],[-0.5953938   1.0698202   1.5720314  -0.21091068  2.231323  ],[ 0.8253721  -0.19892228  0.54549736  0.69062865 -0.17768243],[ 0.60819757  0.41099417 -0.18793547 -0.10450064  0.13885418],[-0.32564119  0.55252784  1.3212711   0.31687602  0.6802523 ],[ 0.53632104  0.23893236 -0.19638485 -0.10078852  0.3690882 ],[-0.26940203 -0.24797498  0.4675276   1.1750203  -0.35053423],[ 0.29970872  0.6571758  -0.09805911  0.0311288   0.43846723],[-0.3868968   0.5725799   1.88776     0.16921718  1.5413727 ],[ 0.6446531  -0.3692469   0.7019941   1.5735259  -0.25278884],[ 0.62264496  0.2980953  -0.11662021 -0.04364283  0.38384506],[ 0.55233115  0.70753443 -0.23790927 -0.13271828  0.40028915],[-0.31011716 -0.60662216  1.1411884   2.2752297  -0.49231642],[ 0.62834877  0.38542816 -0.18548839 -0.14699645  0.52552617],[ 0.6367603   0.45740798 -0.28523254 -0.24385609  0.1444656 ],[ 0.8065312   0.04695795 -0.02251989  0.09452182  0.08897664],[ 0.59333944  0.47268498 -0.2840376  -0.38299194  0.14558318],[-0.45585924  1.3074089   1.4985796  -0.05734065  2.3404288 ],[ 0.64059806  0.6586876  -0.15830803 -0.06035746  0.2550687 ],[ 0.4275451   0.34010687 -0.19945234 -0.24488494  0.0584777 ],[ 0.42410368  0.37594694 -0.285615   -0.22982693 -0.00172719],[-0.26539707 -0.6350719   1.3897736   2.3837457  -0.47043628],[ 0.38263363  0.44396207 -0.21494335 -0.0837913   0.39016587]
[-0.42891783  0.66030544  1.2885998  -0.05538727  1.2975329 ],[ 0.58755386  0.49115026 -0.18066795 -0.10815055  0.38034108],[ 0.5765357   0.45075402 -0.23975916 -0.259905    0.28656697],[-0.51046157  1.2368935   1.3374019  -0.08684161  1.9757628 ],[ 0.5279215   0.4586367  -0.1691575  -0.15753925  0.39980695],[-0.28666148 -0.03751311  0.12991033  1.0642388  -0.18489257],[ 0.8422062   0.6409488  -0.33846778 -0.31687778  0.22384572],[-0.19196269 -0.24612775  0.22733791  1.4132546  -0.434645  ],[ 0.41023055  0.5342011  -0.20036063 -0.29560035  0.4884974 ],[-0.20274176 -0.5699619   1.2514739   1.970552   -0.28541175],[-0.46531993  1.2228204   1.7577198   0.02406459  2.1912436 ],[ 0.9262349  -0.18550137  0.62188655  0.86694574 -0.11054128],[-0.20286532 -0.21814768  0.4518807   1.5301034  -0.4119535 ],[-0.18507299  0.04865052  0.8368211   0.42025235 -0.00239715],[-0.2891201  -0.14883678  0.24105456  1.2241532  -0.35238296],[ 0.711654   -0.60101014  1.4458688   1.8161808  -0.39986658],[ 0.66120756  0.37954995 -0.31320697 -0.26880237  0.03126501],[-0.21532486 -0.09985091  0.17648776  1.0017561  -0.25348505],[ 0.70495975  0.21565509 -0.2831046  -0.37320492  0.03301454],[ 0.7041566   0.54826885 -0.25587526 -0.21513939  0.55690557],[ 0.5802928   0.5460863  -0.18126282 -0.12972967  0.44784462],[ 0.71554923  0.44752422 -0.23195764 -0.18371697  0.5859859 ],[ 0.9207021  -0.0877866   0.25511023  0.21352166 -0.0499306 ],[ 0.7988112  -0.5730137   1.2860954   1.6524554  -0.34209067],[ 0.9792854  -0.0962597   0.14942586  0.12750345 -0.05158731],[ 0.6314287   0.6729362  -0.1965313  -0.1601094   0.70996594],[ 0.63925135  0.50280577 -0.27027068 -0.17562106  0.4155866 ],[-0.34575573  1.2367471   1.3552414  -0.04329506  1.4487181 ],[ 0.63987035  0.43706986 -0.2179811  -0.13057104  0.44633457],[ 0.58672315  0.5072034  -0.19004154 -0.15239127  0.46454647]
[ 0.7713159  -0.02385676 -0.30408165 -0.20884071  0.03846209],[ 0.8447833   0.31270742 -0.3693865  -0.19501588  0.70606846],[-0.32724482  1.0132011   0.6640907  -0.200978    1.0392466 ],[-0.1989311  -0.18437216 -0.03553822  1.1019058  -0.35599256],[-0.05011834 -0.39611512  0.97739124  1.5076197  -0.33671883],[ 0.8385768   0.32132912 -0.35488403 -0.25016442  0.48705792],[-0.34103155  1.4250115   0.5917764  -0.14659972  1.5246217 ],[ 1.0440048  -0.24717525  0.9979565   1.2339965  -0.21765284],[-0.23663254  1.1379634   0.00119865 -0.17251737  0.9210714 ],[ 1.0493414  -0.2210678   0.9105642   1.1532059  -0.19342412]
[-0.27355623 -0.16451764  0.4865609   1.0529181  -0.2547594 ],[ 0.4819183   0.46859863 -0.19683559 -0.21057785  0.52031404],[ 0.287874    0.36509505 -0.10102318 -0.15565675  0.37296435],[-0.5753417   1.8265558   1.7274814  -0.04427302  2.6795087 ],[ 0.30847824  0.3666183  -0.0968114  -0.05062613  0.37483224],[-0.25238022 -0.29580492  0.6945875   1.6506215  -0.41539395],[-0.5671182  1.3363807  1.657121  -0.0408924  1.7910407],[ 0.62311786 -0.21917611  0.4669371   1.14985    -0.17812051],[ 0.64020133  0.35811898 -0.28273892 -0.23422882  0.13790366],[ 0.7233237   0.07364494 -0.05339106 -0.00491015  0.09363628],[ 0.689129   -0.34356397  0.61347586  1.4426717  -0.25602037],[ 0.6158864   0.4261771  -0.27453262 -0.21096906  0.22471498],[ 0.5595888   0.13475637 -0.13339597 -0.05878057  0.1153601 ],[-0.34643295  0.5813432   1.572508    0.34457532  0.875823  ],[ 0.6409996  -0.38361198  0.6841843   1.5247631  -0.28293437],[ 0.7614887  -0.20141983  0.55056936  0.8556013  -0.17270763],[ 0.5691154   0.17058352 -0.28864783 -0.3447446  -0.03095799],[ 0.536854    0.48694193 -0.20374429 -0.10976312  0.24861519],[ 0.41244483  0.61144876 -0.1280926  -0.15688063  0.67367715],[ 0.5276964   0.47085905 -0.25754717 -0.12908474  0.21543068],[-0.25665477 -0.27071074  0.44390064  1.4986558  -0.41046828],[ 0.61847585  0.54331857 -0.1727122  -0.07568087  0.2119736 ],[ 0.51281595  0.3816664  -0.2343514  -0.1508356   0.3120799 ],[ 0.49936756  0.10781366 -0.23183183 -0.36744666 -0.02022489],[-0.54758525  1.3135194   1.6862935  -0.11072402  2.0583022 ],[ 0.5180081  -0.47981527  0.93942046  1.6023668  -0.33886495],[ 0.2848012   0.7497565  -0.12810822 -0.03729759  0.59233713],[-0.21196938 -0.58951193  1.3970183   2.0007722  -0.35578874],[ 0.5676981   0.40549955 -0.26737222 -0.35438487  0.1665392 ],[ 0.43401143  0.2868997  -0.2781572  -0.2231393   0.03755244]
