[ 0.94023716  0.92453766 -0.32757714 -0.18314044  1.2019655 ],[-0.14500448 -0.25202742  0.80327815  1.2286546  -0.2742526 ],[-0.15643951 -0.03757037 -0.09615891 -0.08304995 -0.23211949],[-0.36783108  0.03316002  0.8771      0.8908567  -0.04316713],[ 0.9263598   1.1068166  -0.48613888 -0.6072105   1.6514398 ],[ 1.0936844  -0.39153883  0.7264782   1.4485152  -0.16661648],[-0.18070984 -0.17114362  0.28117874  0.5810581  -0.24525853],[-0.16490227 -0.2085032   0.21612717  0.25597587 -0.3226645 ],[-0.3481476  -0.1021701   0.6009323   0.4863727  -0.18510818],[-0.37689307  0.22399953  0.35676688  0.44979015 -0.08440078],[-0.40908918  0.24008812  0.8774834   0.8427461   0.04671125],[ 0.9108689   0.4514861  -0.15133879  0.239876    0.8298241 ],[-0.01297246 -0.5879147   0.9513946   1.5151296  -0.49164742],[-0.67526484  0.6700137   0.6508509   0.5538807   0.58117056],[ 0.28301036 -0.7688228   1.0050771   1.7772948  -0.48851547],[-0.37422362 -0.0894124   0.41119298  0.5828888  -0.14488973],[-0.23006216 -0.40420642  0.57154363  0.55384916 -0.4009834 ],[ 1.141251   -0.04831556  0.23799896  0.796798    0.2563081 ],[-0.28658578 -0.33262563  0.7325163   0.7378517  -0.32102442],[ 0.9047916   1.1057198  -0.499474   -0.61160344  1.7169135 ],[ 0.78869027  0.92410654 -0.44366696 -0.45098525  1.5292416 ],[ 1.119341   -0.32055658  0.6232254   1.401094   -0.12484871],[-0.12273806 -0.11110938 -0.10624079 -0.03722094 -0.24804674],[-0.33862337  0.04001507  0.40570554  0.3972119  -0.10313132],[ 0.9206598   0.63006634 -0.20593435 -0.00821236  0.9434318 ],[ 0.90976405  0.813615   -0.48423302 -0.5391066   1.5013462 ],[ 0.8548384  1.051944  -0.4558532 -0.5013143  1.5842451],[ 0.9408174   0.97047454 -0.487997   -0.5979529   1.6561469 ],[-0.2776934  -0.24336763  0.7549346   0.6918757  -0.27178925],[ 0.9548466   0.7875713  -0.4724682  -0.43424627  1.3662556 ]
[-0.01151531 -0.21732238 -0.06713323 -0.04053061 -0.16331892],[-0.14930509 -0.07160671  0.32839048  0.32302058 -0.22747906],[ 0.5860108  -0.52096546  0.7630486   1.4015476  -0.2806929 ],[ 1.3487729  -0.37954557  0.68410385  1.4760271  -0.04317055],[-0.10986899 -0.01566695 -0.12217477 -0.17005289 -0.01034052],[-0.14432076 -0.13213532  0.26634055  0.25702754 -0.15980133],[-0.48975563  1.0839164   0.19574068  0.22274533  0.66619724],[ 1.6847105   1.5467414  -0.70169455 -0.6647537   2.4630609 ],[ 0.84962624 -0.47576967  0.7912829   1.6022036  -0.18698804],[-0.26808044  0.36929908 -0.07000982 -0.00942127  0.4305676 ],[-0.09901892 -0.13480422  0.09730804  0.25949663 -0.19734102],[-0.56997955  1.1702237   0.35878146  0.32171085  0.7449267 ],[-0.41094238  0.8882703   0.42567596  0.35534495  0.44437686],[-0.05847384 -0.01554504 -0.18295798 -0.10244402 -0.10237532],[ 0.89937437 -0.43008882  0.72682667  1.5640198  -0.12961078],[-0.07451461  0.17160954 -0.1565477  -0.17884918  0.02230646],[-0.18064168  0.0165927  -0.09385154  0.17917271 -0.11672278],[ 0.11213271 -0.24472946  0.67018354  1.0774306  -0.21178299],[-0.47474924  0.791726    0.45193514  0.43492553  0.4896411 ],[-0.10939118 -0.25325665  0.54111385  0.60875875 -0.29247287],[-0.10797332 -0.2937294   0.6114492   0.5997358  -0.3269602 ],[-0.34419385  0.7383178   0.3952589   0.4331818   0.3819811 ],[ 1.6360334   0.9724203  -0.66903347 -0.7201677   2.3185103 ],[ 1.6662562   1.2573209  -0.69296324 -0.70212144  2.4740558 ],[-0.0423345   0.16718234 -0.15419479 -0.24338119 -0.00879144],[ 0.18409126 -0.3132896   0.5564693   1.0411139  -0.253679  ],[ 1.6017276   1.2104698  -0.71773016 -0.80409557  2.4593182 ],[-0.13693939 -0.09382711  0.21986483  0.38147452 -0.24542758],[-0.14485082 -0.21330222  0.5275183   0.4768948  -0.2473929 ],[ 0.46308818 -0.40040433  0.65727353  1.129825   -0.3022428 ]
[ 0.7042      1.0617694  -0.39544672 -0.50801545  1.4920075 ],[ 1.5614455  -0.08824728  0.6138996   1.2590507   0.07372601],[-0.10746136 -0.21873924  0.1890917   0.26514715 -0.32230383],[-0.18060517 -0.3028887   0.3472972   1.1090536  -0.29885277],[ 0.9786254   0.9084828  -0.42993915 -0.4786727   1.476778  ],[ 0.98372453  0.9798375  -0.37866262 -0.25026333  1.3625864 ],[-0.19594255 -0.13888013  0.16749242 -0.00921628 -0.2614207 ],[-0.22883768 -0.38106817  0.96570754  1.1570101  -0.31154364],[ 0.8470665  0.9129639 -0.3537009 -0.3739067  1.4026904],[ 0.85224265  0.9776463  -0.4087635  -0.50642127  1.4029286 ],[ 1.1077338   0.76609415 -0.38936087 -0.3365565   1.1862687 ],[-0.37664786  0.1005258   0.49754414  0.44780254 -0.0074744 ],[-0.25589097 -0.0553223   0.3285989   0.53591657 -0.12091573],[-0.09804038 -0.23216195  0.1214288   0.49657124 -0.28959075],[ 0.47010693 -0.73704106  1.650227    2.3226893  -0.5290738 ],[ 0.7831357   0.88976973 -0.36424002 -0.3113171   1.3791219 ],[-0.34514958 -0.04892502  0.66478014  0.7721105  -0.10466495],[-0.19752382 -0.13450858 -0.02828736  0.16968073 -0.22963414],[-0.68428165  0.10917408  0.697943    0.8667037   0.20375258],[-0.24706054 -0.39851686  0.957118    1.1169215  -0.306911  ]
[ 1.0683849   0.8340426  -0.29773733 -0.09127028  1.1729714 ],[ 1.0233445   0.88710403 -0.48049477 -0.5677827   1.6065248 ],[-0.10896539 -0.21045665  0.07941299  0.79889184 -0.24213207],[ 1.0238024   0.8875775  -0.48130268 -0.5790901   1.6287566 ],[ 1.08524    1.0845641 -0.5251276 -0.6612651  1.6712891],[-0.212502   -0.19243297  0.4333095   0.6334259  -0.1851087 ],[ 1.1042331   1.2685573  -0.525534   -0.46630785  1.7525212 ],[ 0.9467071   1.0397428  -0.4549576  -0.44249192  1.6575555 ],[-0.5791146   0.9727804   0.68835366  0.65613365  0.74439   ],[-0.15026896 -0.2392436   0.10511409  0.6776247  -0.26101226],[-0.12273161 -0.44031686  0.8242886   0.93903    -0.39334223],[-0.06612794 -0.2007778   0.01908404  0.15470965 -0.2835232 ],[ 1.5625916  -0.32493997  0.9360922   1.7476996  -0.08952507],[-0.05492947 -0.327316    0.38645473  0.37512717 -0.3544842 ],[ 1.0491036   0.85855347 -0.5095169  -0.5722733   1.5923703 ],[-0.1334363  -0.37040767  0.7663497   0.98766977 -0.33846098],[-0.04695094 -0.13294214 -0.00626857  0.01724373 -0.19628865],[-0.12193935 -0.0777949  -0.04173948 -0.07598452 -0.23015718],[-0.20388313 -0.0675813   0.22732852  0.6550184  -0.1533959 ],[-0.5686815   0.889052    0.7435564   0.60860044  0.69449115],[-0.13659462 -0.18370034  0.39856535  0.7716314  -0.2380787 ],[ 1.4466724  -0.10943122  0.56820536  1.156652    0.1805246 ],[-0.5123877   0.4921993   0.5965309   0.63164437  0.38058525],"[-2.1844937e-01 -1.0876581e-04  2.2804859e-01  2.3269106e-01
 -5.7997010e-03]",[-0.41606635  0.19008109  0.42003515  0.6306107   0.22502565],[ 0.60767365 -0.80745095  1.594255    2.147022   -0.5302228 ],[-0.17073578 -0.19290146  0.1185414  -0.08782288 -0.21760824],[-0.14433692 -0.2897866   0.24032468  0.8092602  -0.27785027],[ 1.0284989   0.93199754 -0.4957902  -0.45784304  1.5225066 ],[-0.24715756 -0.02959889  0.49154884  0.6611238  -0.12636513]
[-0.22511582 -0.05162199  0.03166953 -0.02172307 -0.11586329],[ 1.0246115   0.8432801  -0.49512923 -0.5128642   1.5239118 ],[ 1.0564125   1.1844481  -0.44410604 -0.3716021   1.6131794 ],[ 1.3061931  -0.38003156  0.7957274   1.4527297  -0.12973814],[-0.17075707 -0.21138301  0.25944227  0.52253366 -0.2651427 ],[ 0.9568349   0.8261075  -0.44131732 -0.48804834  1.4892565 ],[ 1.0393943   1.0768889  -0.47912621 -0.48718745  1.6668891 ],[ 0.957173    1.0488963  -0.4974975  -0.56817704  1.6630688 ],[-0.22329307  0.1298644  -0.02588527  0.06234737 -0.04416541],[-0.23059048 -0.09798028  0.11885697  0.44462007 -0.20750998],[ 1.1626908   0.46545458 -0.09627064  0.51435065  0.8611434 ],[ 0.10422807 -0.44326335  0.7772514   1.348644   -0.41653508],[-0.14711717 -0.11222992  0.06738934  0.02561106 -0.27619192],[-0.25938013 -0.09773597  0.2016104   0.58304805 -0.2192737 ],[ 1.0707146   0.99326414 -0.4978577  -0.56717664  1.6735712 ],[-0.13850287 -0.34654456  0.57058746  0.59634584 -0.3881276 ],[ 1.2502309  -0.43395472  0.8306379   1.4927635  -0.19102824],[-0.18120515  0.03598018 -0.02633447 -0.09678347 -0.18465255],[-0.28418583 -0.03295529  0.2700983   0.3766715  -0.11255937],[-0.569202    0.76020604  0.7380826   0.6106492   0.5297393 ],[ 0.19962832 -0.6154496   0.8974028   1.5609154  -0.4082478 ],[-0.30362323  0.10556793  0.7420866   0.8547353  -0.03650561],[ 0.32379138 -0.63154316  0.9172501   1.6416103  -0.40704986],[-0.5720428   0.35713732  0.4423813   0.5527153   0.36067066],[ 1.0877546   1.0263103  -0.49445748 -0.5551124   1.7333769 ],[-0.2412912  -0.22198413  0.41723135  0.5503205  -0.22733903],[-0.12707229 -0.18082952  0.8522462   1.1308901  -0.21197876],[ 0.96348834  0.72011304 -0.4711725  -0.43267715  1.451108  ],[-0.46250474  0.53854454  0.7080374   0.6543647   0.2816127 ],[-0.25545236 -0.2696986   0.69720465  0.6287866  -0.28222746]
[-0.14736377 -0.15480982  0.21134561  0.567662   -0.1962947 ],[-0.21320438 -0.2821303   0.8089533   0.78194594 -0.23539098],[-0.6998825   1.0063785   0.62105286  0.5274215   0.68367827],[ 1.2819403   1.5004663  -0.58061665 -0.6805766   2.0384302 ],[-0.21205814 -0.33386162  0.77895343  0.7901701  -0.2701444 ],[-0.06981054 -0.18267728  0.33378276  0.66023695 -0.19297993],[-0.11138549 -0.18341209  0.08744457 -0.03177139 -0.21376094],[ 1.635986   -0.01872551  0.31803808  0.910349    0.567624  ],[ 1.2872089   1.5371734  -0.52483046 -0.46204838  2.0688322 ],[-0.21281701 -0.09403704  0.26902813  0.53872144 -0.12281116],[-0.29422358 -0.00166549  0.38308054  0.470525   -0.07109269],[ 1.396025   -0.6685251   1.412836    1.9712607  -0.24330755],[-0.16796996 -0.096556   -0.00806433 -0.03090976 -0.15105617],[ 1.2192354  1.3544214 -0.5811778 -0.6471025  1.9861977],[-0.18948713 -0.27708313  0.45432577  0.8943881  -0.2262379 ],[ 0.04083237 -0.3835878   1.077421    1.4972098  -0.30159265],[-0.21591087 -0.15564261 -0.00980332 -0.07064617 -0.13888317],[-0.23519416 -0.19221196  0.493604    0.85573363 -0.21737278],[ 1.2187287   1.4569058  -0.56339556 -0.6865461   2.007737  ],[ 1.2415171  1.2715676 -0.5006352 -0.5147453  1.9028397],[-0.16615848 -0.02324306 -0.10265666 -0.10823834 -0.1489087 ],[ 1.280307    1.269573   -0.5313168  -0.58790225  1.9046654 ],[-0.27237323 -0.21938024  0.30582     0.734769   -0.20103958],[-0.235803   -0.02252723  0.02299337  0.61338997 -0.12972933],[-0.23312543 -0.1943071   0.55130947  0.8065417  -0.21215501],[-0.07932374 -0.22008722 -0.05043666 -0.05057205 -0.19843662],[-0.1583142  -0.09216485  1.0482084   1.271821   -0.10222947],[ 1.3511002   0.53305715 -0.14635952  0.34302497  1.0536835 ],[-0.20234683 -0.15989503  0.19981182  0.677056   -0.21983795],[-0.09290288 -0.1139591  -0.05870455 -0.00430143 -0.12090711]
[ 1.2760404  1.1261426 -0.624321  -0.7476117  1.9881442],[-0.05677841 -0.04301008 -0.10239477 -0.15976645 -0.12915869],[-0.1795207   0.01310285  0.17162733  0.49500498 -0.1334827 ],[ 0.27896956 -0.48072633  1.0098855   1.5561122  -0.3698051 ],[-0.15739287 -0.06621022  0.28540075  0.3970366  -0.12866777],[-0.17892167 -0.3353818   0.64699835  0.6977093  -0.27239293],[ 1.3621178   0.34555262 -0.13244848  0.31512925  0.95692194],[-0.11462964 -0.44754672  0.6069142   0.5100229  -0.37311223],[-0.2537985   0.29669318 -0.00596044  0.507639    0.29152983],[-0.5135617  0.7701697  0.6643594  0.6637598  0.6204245],[-0.09662975 -0.20493607  0.2279926   0.5211945  -0.20853756],[ 1.2132069   1.0258062  -0.56400424 -0.63123804  1.8719044 ],[-0.58558124  0.9895027   0.68669623  0.39771733  0.7788563 ],[ 1.2360022   1.1486903  -0.44236207 -0.272076    1.6038272 ],[-0.24823338 -0.06711801  0.60094327  0.499481   -0.13404562],[-0.04059225 -0.12287034 -0.18096592 -0.1337462  -0.17866567],[ 1.24049    1.3689525 -0.6710452 -0.8042204  2.1319256],[-0.2516282  -0.1388931   0.23984484  0.6774707  -0.16633049],[-0.07121686 -0.28672555  0.39967012  0.38309464 -0.33562773],[-0.06609967 -0.3427422   0.52487874  0.49536824 -0.35318762],[-0.12769286 -0.16004755  0.19277059  0.48045912 -0.19645645],[-0.5777031   1.0369478   0.6064199   0.44788364  0.7933721 ],[-0.14765981 -0.05491064  0.14763324  0.52239364 -0.16386983],[-0.10899588 -0.17124489  0.18447287  0.4645863  -0.20587988],[ 1.580335   -0.18508819  0.6416078   1.3975176   0.16400869],[-0.21186498 -0.15419236  0.46600237  0.48590702 -0.15386413],[ 1.2783366   1.3111598  -0.65792346 -0.8043754   2.1550777 ],[-0.08577996 -0.09940422 -0.11659474 -0.03633725 -0.18631938],[ 1.2674431   0.56116843 -0.2336498   0.02395638  1.1979215 ],[ 0.8127852 -0.7327912  1.30595    2.0939965 -0.3302286]
[ 0.5699645  -0.58562547  0.98425835  1.7348374  -0.36242947],[-0.2827494  -0.11852667  0.31229624  0.6164696  -0.20864682],[-0.31553578 -0.09979531  0.36787128  0.4991732  -0.159484  ],[-0.24188514 -0.10613845  0.11173169  0.52072805 -0.19632968],[-0.44913384  0.5816062   0.715602    0.6399936   0.36123067],[-0.19945739 -0.34205326  0.515702    0.6147863  -0.3728928 ],[ 0.8372642  -0.4866479   0.8722292   1.6770662  -0.24689414],[-0.1670755  -0.07339904  0.3050252   0.4294466  -0.17585349],[-0.09697081 -0.14526683  0.8477668   1.1288182  -0.1720682 ],[ 1.0850754   0.77734554 -0.49802208 -0.45631817  1.4095836 ],[-0.12038732 -0.2605633   0.40419143  0.2734436  -0.35639226],[ 0.23333514 -0.47304514  0.9431312   1.4458176  -0.3888935 ],[-0.5638752   0.86572415  0.61833435  0.4672126   0.63450295],[ 1.0173998   0.89915264 -0.46813133 -0.4942744   1.5001403 ],[-0.15368041 -0.16784507 -0.0366304  -0.08451761 -0.18763709],[ 1.0470368   1.0464021  -0.49253285 -0.60347843  1.687452  ],[-0.58821636  0.83873653  0.6708958   0.46767393  0.683463  ],[ 1.365728   -0.18911827  0.5869078   1.4400338  -0.02419806],[-0.24765453 -0.30980325  0.71210295  0.6356223  -0.3160117 ],[-0.22922762 -0.07087646 -0.02408036 -0.05868711 -0.13778089],[ 0.2568844  -0.53772277  0.96659863  1.5185469  -0.40553695],[ 1.1020412   1.0470587  -0.45935902 -0.3871498   1.5598238 ],[ 1.0858825   0.97710216 -0.37157863 -0.22458798  1.340965  ],[ 0.9377745   0.8917944  -0.47445077 -0.4676641   1.5508536 ],[ 1.0285422   0.82539773 -0.4706175  -0.57499975  1.595937  ],[ 0.9549477   1.0549486  -0.5010983  -0.63532406  1.6925926 ],[ 1.0949702   0.78968036 -0.24939269 -0.0692639   1.092865  ],[-0.352107    0.14673345  0.21012913  0.25923258  0.1482313 ],[-0.20588686 -0.15016787  0.06355646  0.4563514  -0.23436436],[-0.20200107 -0.22064024  0.37826332  0.6591172  -0.2964721 ]
[-0.11859798  0.12856703 -0.12961708 -0.1889155  -0.07301296],[-0.5516662   0.96107334  0.6332406   0.4650445   0.6881396 ],[-0.1021731  -0.16055661  0.19952573  0.42452863 -0.2177347 ],[ 1.1697644   1.5196266  -0.6344106  -0.68292123  2.2539136 ],[-0.10507534  0.08358803 -0.1918662  -0.18056554 -0.13159502],[ 1.3485165   0.3322688  -0.09095387  0.4687394   0.93310064],[-0.1167431  -0.22122847 -0.04065816  0.08869491 -0.22433953],[ 1.271477   1.3284338 -0.6155131 -0.6430583  2.1971664],[-0.07023519 -0.29268923  0.8624326   1.2975153  -0.28676462],[-0.08817206 -0.16272956  0.8015494   1.1583793  -0.18837452],[-0.3230681  -0.07987392  0.45253652  0.35125756 -0.14662135],[-0.24969961 -0.34209135  0.5762966   0.8547348  -0.29992834],[-0.1600783   0.22913642 -0.07902532 -0.02484543 -0.00704769],[-0.1767524  -0.01401065 -0.03280167 -0.11342359 -0.12494584],[-0.10485175  0.02851309 -0.13325016 -0.08849516 -0.13591371],[-0.40840197 -0.19341592  0.38575208  0.44622937 -0.15349971],[ 1.207507   -0.5089157   0.8949675   1.6163169  -0.18218416],[ 1.450573   -0.03208733  0.31803733  1.0050775   0.49706918],[-0.15669942 -0.10039054 -0.01215834 -0.05506727 -0.16617721],[-0.25533256  0.06182119  0.10923184  0.14183968 -0.09261578],[-0.49638936  0.9746697   0.7027875   0.47063774  0.57816297],[ 0.58187896 -0.6329273   0.98120797  1.7533164  -0.24731825],[-0.15913129 -0.19104387  0.0832109   0.16648155 -0.27229813],[ 1.1763508   1.5254846  -0.603834   -0.68397605  2.281713  ],[ 1.2947323  1.34298   -0.5208015 -0.3909222  1.9085691],[-0.2626326  -0.21481495  0.4748511   0.5196923  -0.17851391],[ 1.436375   -0.31727514  0.77311933  1.45999    -0.03826424],[-0.28507566 -0.26014054  0.5434622   0.66211164 -0.2484378 ],[ 1.1840447   1.200451   -0.63095206 -0.7082691   2.2417507 ],[-0.05990086 -0.28322074  0.77860713  1.2250316  -0.2787991 ]
[ 0.99664855  0.7973987  -0.41110593 -0.35856745  1.2761924 ],[-0.11939426 -0.38513097  0.17959453  0.20522349 -0.4443245 ],[-0.22096144 -0.06456549  0.82025623  1.0954378  -0.10965835],[-0.17639495 -0.20522149  0.02021404 -0.07644581 -0.28680834],[-0.21935117 -0.3078598   0.47122294  0.84697795 -0.34640017],[-0.5006714   0.9711999   0.56914294  0.51039946  0.59904075],[ 1.0447409   0.48654833 -0.16062069  0.09036176  0.81528264],[-0.28982502 -0.01438842  0.82252854  1.044117   -0.06397542],[ 1.0165548   1.0281686  -0.46287963 -0.50063115  1.5090063 ],[-0.17061204 -0.14796747  0.911336    1.2280618  -0.19292548],[-0.14202575 -0.39394486  0.2723013   0.8320375  -0.38037083],[-0.41133827 -0.00625468  0.29472438  0.51334804  0.12391394],[ 0.99918956  0.48400173 -0.4911627  -0.5555134   1.2314903 ],[ 0.95560324  0.6955893  -0.4114776  -0.45831528  1.2956387 ],[ 1.0236605   0.7361692  -0.44114092 -0.5630347   1.3501573 ],[ 1.2229658  -0.14944315  0.41673663  1.2207409   0.03004289],[ 0.9879048   0.85089743 -0.39053392 -0.3137232   1.2562426 ],[-0.24637242 -0.44329667  0.69860184  0.7399724  -0.38198543],[ 0.35889658 -0.67358655  1.1895977   1.8024029  -0.57516897],[-0.5032568   0.79682255  0.61973953  0.5816545   0.5631577 ]
[ 0.8485977   0.6269731  -0.42735723 -0.39043736  1.2774142 ],[1.2043413  0.07247202 0.22446151 0.78924    0.40232915],[ 0.9346701   0.90422547 -0.3955303  -0.46055713  1.3795419 ],[ 0.89340776  0.9394416  -0.45903158 -0.50982875  1.4345236 ],[ 1.3138493  -0.17640655  0.6332799   1.4037468  -0.01056154],[ 0.91164994  0.783045   -0.4335293  -0.48183352  1.3877199 ],[-0.21217857 -0.28140238  0.30146468  0.6857552  -0.32519317],[-0.5798418   0.80005574  0.64269686  0.54260767  0.55065036],[-0.03927528 -0.36038706  0.8482834   1.3919748  -0.35708225],[ 0.9236272   0.96279687 -0.28612033 -0.11002958  1.1588653 ],[-0.5656539   0.6907255   0.6935004   0.59631974  0.63162977],[ 0.8262921  -0.59146905  1.1400174   1.849832   -0.3295712 ],[-0.21362275 -0.14184219  0.3339113   0.4497289  -0.19871558],[ 0.8804295   0.98700297 -0.42587584 -0.41490668  1.4523702 ],[-0.29463056 -0.20122142  0.44708312  0.79263544 -0.2402413 ],[-0.24443983 -0.06759726  0.9898825   1.0855242  -0.1033016 ],[ 0.96003497  0.85170794 -0.41761947 -0.46776932  1.3514404 ],[-0.26115197 -0.3577032   0.8142692   0.72353566 -0.3409722 ],[-0.23453039 -0.22472279  0.28889376  0.6830504  -0.26853448],[-0.30148742 -0.19782764  0.44875613  0.5432575  -0.20980743],[ 0.8933806   0.9936992  -0.3977911  -0.41429454  1.4770012 ],[-0.17914116 -0.13800167  0.0054793  -0.03397401 -0.3031783 ],[ 0.90884936  0.76559544 -0.45068783 -0.47416306  1.3399547 ],[-0.19307002 -0.21936363  0.18986385  0.61543953 -0.2838116 ],[-0.57093835  0.51206726  0.6012048   0.59758705  0.43118373],[-0.2690237  -0.22545576  0.6245747   0.7743762  -0.2741059 ],[ 0.33238068 -0.6902557   1.2097207   1.7833451  -0.4776084 ],[-0.13571696 -0.3066935   0.38966793  0.75858593 -0.334964  ],[ 0.8505231   0.9716065  -0.45581457 -0.5302886   1.4814153 ],[-0.12684247 -0.19957758  0.09429544  0.15856038 -0.32955214]
[-0.22601064  0.18943237 -0.04441712 -0.06938605  0.24282272],[-0.17104945 -0.1827461  -0.00908962 -0.10613722 -0.26323846],[ 0.9614617  1.1086423 -0.5433919 -0.5877601  1.9089669],[-0.21161596 -0.14374712 -0.00387345  0.35538012 -0.25655746],[-0.28235534 -0.16669638  0.37418085  0.34739932 -0.24822795],[ 1.0340663   0.8679941  -0.57298726 -0.6861272   1.7637624 ],[-0.14014544 -0.07696756  0.6917323   1.032542   -0.14670137],[ 1.1650107  -0.4797851   0.8793867   1.5512832  -0.23965563],[-0.37525836  0.5562667   0.61500424  0.62936044  0.33024964],[-0.07535664 -0.2138144   0.82239926  1.2090391  -0.24762653],[-0.24998531 -0.36289313  0.5269624   0.7273429  -0.37573585],[ 1.0259978   0.89470935 -0.3062662  -0.15108564  1.2352605 ],[-0.13584805 -0.22264637  0.1602533   0.44475552 -0.27837908],[ 1.19126    -0.3236492   0.70565987  1.4844804  -0.11944096],[ 1.0162163  1.034545  -0.5719113 -0.6082923  1.7015474],[-0.1797827  -0.09197381  0.15855418  0.30572537 -0.20360804],[ 1.0682765  0.7999927 -0.6048747 -0.6698374  1.6867985],[ 1.2014811  -0.25628114  0.59764     1.4322542  -0.07484486],[-0.17552178 -0.06692301 -0.07511662 -0.19440603 -0.1797746 ],[ 0.85138047 -0.55119145  0.9042537   1.628559   -0.26210976],[ 0.17758563 -0.5139697   0.9419171   1.4942281  -0.46480152],[-0.46051547  0.8310877   0.5171401   0.42979747  0.6242089 ],[-0.52882534  1.0894538   0.5246755   0.46351084  0.85776323],[-0.25761035 -0.27821016  0.58682775  0.5369999  -0.3183203 ],[ 1.0872451  1.2614107 -0.5540798 -0.529055   1.8278358],[-0.28051022 -0.29615673  0.49413785  0.5409774  -0.3313591 ],[-0.5308071   0.900235    0.6490407   0.3548717   0.73821455],[-0.18287766 -0.19386554 -0.09220651 -0.15871596 -0.2013853 ],[ 1.0285379   0.6601733  -0.24195819 -0.03786173  1.1237378 ],[ 1.0214721   0.79141    -0.27857193 -0.08132368  1.1869954 ]
[-0.30526638 -0.2533544   0.4572459   0.5548131  -0.18767416],[-0.23079455 -0.14287399  0.09095202  0.54236275 -0.22371522],[-0.07002296 -0.30909067  0.99984604  1.357077   -0.262105  ],[-0.12115475 -0.21011706  1.0171081   1.2853286  -0.17366004],[ 1.0486275   1.5182397  -0.527944   -0.49826828  1.9505244 ],[-0.2747623  -0.00683165  0.12195558  0.54629314 -0.1266695 ],[ 0.4182914  -0.7066997   1.2547055   1.8763216  -0.38102192],[-0.28656995 -0.38603926  0.616114    0.7410918  -0.3287825 ],[ 1.3237438   0.31791344 -0.09315403  0.42597663  0.8138825 ],[ 0.98034626  1.1525016  -0.48146024 -0.50685316  1.7628596 ],[ 1.557672   -0.22630629  0.7337051   1.429942    0.05111296],[-0.35296813 -0.16112909  0.56640005  0.74077183 -0.1986158 ],[-0.10838082 -0.03865983 -0.03763763 -0.0325955  -0.16246606],[ 1.034037    1.1330894  -0.52682763 -0.6165357   1.8321917 ],[-0.22188677 -0.1478152   0.29001305  0.5429501  -0.1942861 ],[-0.17662482 -0.2348281   0.48245564  0.4399817  -0.32280275],[-0.42033884  0.2683906   0.46372554  0.45662144 -0.02885963],[-0.30518505  0.13493404  0.25286266  0.4623214  -0.0984125 ],[ 1.2450708  -0.52293456  1.0918463   1.7510737  -0.2001234 ],[ 0.96194506  1.1713356  -0.48774162 -0.50458056  1.7487922 ],[ 0.8793403   1.1630052  -0.4963874  -0.47743717  1.796197  ],[-0.15556824 -0.20686138  0.2352889   0.20252068 -0.2962169 ],[ 1.0811741   1.290303   -0.47957787 -0.38773206  1.7909615 ],[-0.3077256  -0.14066002  0.05677732 -0.10296278 -0.1342726 ],[ 1.0158181  1.3107674 -0.5554211 -0.6651958  2.0033062],[-0.29531255 -0.09279604  0.3532366   0.4664677  -0.11871447],[-0.2451811   0.00346133 -0.01922984 -0.13785137 -0.16259044],[-0.42651644 -0.11811009  0.3669388   0.7119369  -0.1176841 ],"[-2.1106617e-01 -3.3888165e-05 -6.9703065e-02 -1.0726476e-01
 -1.5813020e-01]",[ 1.4600114  -0.02639695  0.31904918  0.92836     0.4541026 ]
