9.0275532106885,0.0
9.373857605123124,0.0
9.044960680471917,0.0
9.172525313297449,0.0
9.538389155308968,0.0
7.273226147874078,0.0
7.502366388233691,0.0
6.887409989355456,0.0
7.960528572842691,0.0
9.179573772020914,0.0
5.524470198986742,0.0
6.622686184592274,0.0
6.083823627283505,0.0
6.7219762330077995,0.0
8.566706058832583,0.0
9.328336338102362,0.0
9.50153867172248,0.0
9.007250334136428,0.0
9.243845503044284,0.0
9.597460432576312,0.0
7.238802204100026,0.0
7.699807179529687,0.0
7.068666290561458,0.0
7.940666921471222,0.0
9.28565333336506,0.0
5.690026856518636,0.0
6.707882340358684,0.0
5.930005628543447,0.0
6.736437153277456,0.0
8.679865173214003,0.0
9.42403027289358,0.0
9.412099508048616,0.0
8.944128473890984,0.0
9.028585017452079,0.0
9.621342609404296,0.0
7.319034176837476,0.0
7.749219181087458,0.0
7.1535407138951275,0.0
8.056420078106006,0.0
9.354668766965913,0.0
5.758618606840368,0.0
6.781961900109151,0.0
5.946771231162431,0.0
6.828858853045705,0.0
8.748031900498397,0.0
9.321392323013276,0.0
9.288944034825658,0.0
9.003511896400294,0.0
8.940555143214231,0.0
9.472025565706355,0.0
7.420498366596765,0.0
7.79273931797688,0.0
7.224152489595283,0.0
8.135774945915784,0.0
9.387531792320567,0.0
5.757222332159521,0.0
6.825102174428477,0.0
5.989341030933529,0.0
6.881638680708634,0.0
8.806020212119728,0.0
