9.133812723466649,0.0
7.996334888541554,0.0
8.311164171168906,0.0
7.9017290136564045,0.0
8.030646123595714,0.0
9.545889686240113,0.0
9.254387478351823,0.0
9.203839592030297,0.0
9.256646544772014,0.0
9.26766854915659,0.0
8.807767226372613,0.0
6.850217183497689,0.0
7.238149001538644,0.0
6.739962345664118,0.0
7.088180254850912,0.0
9.253630048842098,0.0
8.25097006666443,0.0
8.418839481115459,0.0
7.965141326939189,0.0
8.179797278675741,0.0
9.615740307085042,0.0
9.289758958282617,0.0
9.470839931996965,0.0
9.36157501233258,0.0
9.281232225721553,0.0
8.89687455037182,0.0
6.972735912870368,0.0
7.334412778789418,0.0
6.82744459524434,0.0
7.134655781939238,0.0
9.288635761421798,0.0
8.306355920357513,0.0
8.498565787048038,0.0
8.059408846670465,0.0
8.247933339234386,0.0
9.583100694715624,0.0
9.221327119171029,0.0
9.5002378208735,0.0
9.110693399446987,0.0
9.243339349778553,0.0
8.907416159126228,0.0
6.964337731978331,0.0
7.386268705859829,0.0
6.849708765972712,0.0
7.174784880744186,0.0
9.327631074640784,0.0
8.379443385248633,0.0
8.434486024974882,0.0
8.12652745102776,0.0
8.252054257263456,0.0
9.491299300288542,0.0
9.128358829221884,0.0
9.353830330642392,0.0
8.896700365831315,0.0
9.175809766085631,0.0
8.926267100072765,0.0
6.981155118642763,0.0
7.350856111665498,0.0
6.90222268826966,0.0
7.2204100992722475,0.0
