0.91309094,1.6182338,1.2860959,1.1967779,1.1504719,1.327926,0.83934945,0.882177,0.7011941,1.2056681,1.1553699,1.0919259,0.91071653,1.3039739,0.5307371,1.0414587,0.92048687,0.6260004,0.8155544,1.1876792
0.65987873,0.65005714,0.47344851,0.33757553,0.3874098,0.26605567,0.27846807,0.22922803,0.23807625,0.3906554,0.21265504,0.19093291,0.23334302,0.13545959,0.08313659,0.22894129,0.22764601,0.111453585,0.21500601,0.080942534
0.51638573,0.30444458,0.28452528,0.15703677,0.37705857,0.19942397,0.18247491,0.1877009,0.1721261,0.19333684,0.1369872,0.21751562,0.095755585,0.113755435,0.123991705,0.08347901,0.120970726,0.12986726,0.12257023,0.09178655
0.16820009,0.24764076,0.5818026,0.19498222,0.27140108,0.285581,0.18408085,0.30323797,0.13617937,0.10365793,0.13040607,0.26460883,0.06331986,0.25148672,0.2841083,0.13098325,0.23048879,0.15332021,0.21342881,0.15932696
0.07944564,0.104152225,0.10611471,0.10354629,0.054739397,0.066173434,0.13614191,0.07049487,0.075516395,0.06484896,0.123346835,0.10215122,0.10845312,0.20909636,0.1134124,0.08712328,0.112891994,0.107644215,0.055188235,0.081382215
0.17808007,0.07975172,0.095752366,0.05778218,0.059996475,0.10289005,0.092095464,0.11316486,0.08459066,0.07889538,0.14257938,0.1086132,0.100849405,0.061106123,0.109551154,0.08639551,0.07100844,0.06596378,0.0679366,0.17182273
0.137772,0.2561375,0.3084693,0.109640405,0.2769859,0.3360986,0.21699059,0.20693678,0.094142824,0.24081647,0.067535795,0.19316939,0.17271426,0.16995224,0.12645583,0.32610407,0.35280213,0.26406062,0.10610564,0.17846657
0.15626511,0.15009512,0.102940194,0.13930152,0.17267898,0.16416804,0.09730574,0.08468654,0.10831349,0.080702156,0.10788988,0.11505561,0.10016434,0.18749435,0.12053396,0.09163089,0.10691908,0.086263336,0.13078223,0.124869764
0.14837883,0.09113984,0.110639915,0.07372169,0.1117443,0.07194196,0.07889478,0.06660399,0.092669785,0.09122451,0.093941145,0.06831171,0.087329745,0.09157014,0.09300844,0.11652227,0.0566801,0.13918646,0.07458797,0.10705799
0.2069927,0.19173448,0.3210733,0.23181327,0.1550667,0.17125252,0.16550854,0.15406305,0.18446837,0.15861467,0.1411361,0.16394916,0.12556489,0.17617293,0.1617227,0.25960684,0.22142643,0.36328503,0.17312881,0.206064
