0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059703826904296875,0.06809687614440918,-0.06653308868408203,-0.06873440742492676,-0.06900906562805176,0.06836700439453125,0.06389832496643066
0.20931053161621094,0.24282002449035645,-0.2352755069732666,-0.24619722366333008,-0.23871707916259766,0.22764229774475098,0.22228145599365234
0.3565807342529297,0.42365527153015137,-0.4054746627807617,-0.41984009742736816,-0.40584588050842285,0.3822011947631836,0.348771333694458
0.46881651878356934,0.6188497543334961,-0.5755670070648193,-0.5773847103118896,-0.5765519142150879,0.5556299686431885,0.4662482738494873
0.5648543834686279,0.8195843696594238,-0.73757004737854,-0.7326443195343018,-0.741339921951294,0.7281849384307861,0.6296286582946777
0.6922886371612549,1.0157594680786133,-0.8930404186248779,-0.8980121612548828,-0.8959920406341553,0.9001140594482422,0.7327611446380615
0.8190369606018066,1.2106523513793945,-1.0654191970825195,-1.0728189945220947,-1.049736738204956,1.0692968368530273,0.7755622863769531
0.9760491847991943,1.408313512802124,-1.2377607822418213,-1.2527251243591309,-1.2058570384979248,1.2366158962249756,0.8257091045379639
1.1369695663452148,1.598860740661621,-1.410918951034546,-1.425445795059204,-1.3653674125671387,1.4019036293029785,0.8976409435272217
1.308426856994629,1.7838866710662842,-1.5779328346252441,-1.5914599895477295,-1.5199487209320068,1.567939043045044,0.9385371208190918
1.4768388271331787,1.9652726650238037,-1.7407565116882324,-1.7610650062561035,-1.6766870021820068,1.7336623668670654,0.8687300682067871
1.6401829719543457,2.095428943634033,-1.9117496013641357,-1.9217581748962402,-1.8485867977142334,1.9039978981018066,0.7866544723510742
1.7828752994537354,2.0953614711761475,-2.0828402042388916,-2.0758721828460693,-2.020930528640747,2.074002981185913,0.6198782920837402
1.9200947284698486,2.095346450805664,-2.255479097366333,-2.094270944595337,-2.189908742904663,2.094426393508911,0.46617913246154785
2.082841396331787,2.0952680110931396,-2.424574613571167,-2.0942625999450684,-2.353390693664551,2.0944290161132812,0.3719010353088379
